id_klienta;imie;nazwisko;data_urodzenia;znizka;numer_telefonu;adres_email;status_studenta
6371;Kamil;Kielak;1931-02-28;0.5;832528702;kamilkielak492@onet.pl;0
6372;Kajetan;Kłopotowski;2000-12-31;1.0;236650987;kajetankłopotowski672@wp.pl;0
6373;Wojciech;Jakubas;1949-11-30;0.5;384271399;wojciechjakubas584@gmail.com;0
6374;Bartosz;Mentel;1995-05-31;0.49;754044871;bartoszmentel418@wp.pl;1
6375;Oskar;Stelmach;1973-09-30;0.75;563507592;oskarstelmach357@wp.pl;0
6376;Kamil;Warchoł;1994-07-31;0.9;716667768;kamilwarchoł891@gmail.com;0
6377;Teodor;Kasprzyk;1990-03-31;0.9;940395732;teodorkasprzyk640@onet.pl;0
6378;Stanisław;Zaczek;1979-02-28;0.85;236798280;stanisławzaczek308@gmail.com;0
6379;Kazimierz;Wieczorek;1995-10-31;0.49;436280143;kazimierzwieczorek962@gmail.com;1
6380;Kajetan;Targoński;1984-12-31;0.85;517081285;kajetantargoński850@onet.pl;0
6381;Witold;Mikrut;1965-06-30;0.75;837247142;witoldmikrut252@gmail.com;0
6382;Józef;Bal;2003-08-31;0.49;629242819;józefbal841@wp.pl;1
6383;Natan;Suliga;1992-11-30;0.9;316292059;natansuliga342@wp.pl;0
6384;Hubert;Marczuk;1930-01-31;0.5;781221584;hubertmarczuk526@wp.pl;0
6385;Tomasz;Chmielowiec;1973-04-30;0.75;232970220;tomaszchmielowiec266@gmail.com;0
6386;Paweł;Juchniewicz;1942-09-30;0.5;783841032;pawełjuchniewicz195@gmail.com;0
6387;Wiktor;Lipka;1981-06-30;0.85;404461012;wiktorlipka827@gmail.com;0
6388;Teodor;Piechowiak;1989-12-31;0.9;688678364;teodorpiechowiak456@gmail.com;0
6389;Hubert;Brych;1983-09-30;0.85;280587741;hubertbrych241@onet.pl;0
6390;Dawid;Waśkiewicz;1991-02-28;0.9;679145802;dawidwaśkiewicz433@onet.pl;0
6391;Hubert;Boroń;1993-11-30;0.49;490141391;hubertboroń779@onet.pl;1
6392;Wojciech;Ruchała;1949-05-31;0.5;622695624;wojciechruchała996@gmail.com;0
6393;Kazimierz;Mruk;1977-06-30;0.85;835289123;kazimierzmruk708@wp.pl;0
6394;Mark;Sas;1961-11-30;0.65;626283946;marksas414@onet.pl;0
6395;Michał;Szyszkowski;1979-12-31;0.85;671013422;michałszyszkowski289@wp.pl;0
6396;Borys;Tlałka;1994-07-31;0.9;142821141;borystlałka842@wp.pl;0
6397;Teodor;Olkiewicz;1991-07-31;0.49;899575143;teodorolkiewicz069@gmail.com;1
6398;Tymoteusz;Smołka;2002-09-30;0.49;803428263;tymoteuszsmołka633@gmail.com;1
6399;Tymon;Kamola;1928-12-31;0.5;935648398;tymonkamola719@onet.pl;0
6400;Bartosz;Szymborski;1933-07-31;0.5;831046046;bartoszszymborski813@wp.pl;0
6401;Artur;Wojdyła;1966-03-31;0.75;683902569;arturwojdyła528@onet.pl;0
6402;Piotr;Strojek;1928-01-31;0.5;713414661;piotrstrojek666@onet.pl;0
6403;Ignacy;Sawka;1993-11-30;0.9;491293023;ignacysawka788@wp.pl;0
6404;Bartosz;Czapnik;2003-03-31;0.49;758189171;bartoszczapnik661@gmail.com;1
6405;Natan;Pisarczyk;1936-12-31;0.5;896318760;natanpisarczyk087@onet.pl;0
6406;Dawid;Potępa;1967-05-31;0.75;577466607;dawidpotępa017@gmail.com;0
6407;Alan;Gorzkowski;1947-07-31;0.5;399664850;alangorzkowski860@onet.pl;0
6408;Cezary;Bobryk;1941-05-31;0.5;846809760;cezarybobryk678@gmail.com;0
6409;Franciszek;Laska;1949-07-31;0.5;278253676;franciszeklaska963@wp.pl;0
6410;Franciszek;Mendel;1984-02-29;0.85;368759967;franciszekmendel333@gmail.com;0
6411;Tymon;Sienicki;1930-07-31;0.5;539677110;tymonsienicki146@onet.pl;0
6412;Fabian;Walczewski;1987-12-31;0.9;368837284;fabianwalczewski105@wp.pl;0
6413;Oliwier;Świąder;1962-11-30;0.65;493535964;oliwierświąder733@gmail.com;0
6414;Igor;Brzyski;1981-02-28;0.85;674323919;igorbrzyski430@gmail.com;0
6415;Tomasz;Świtek;2004-11-30;0.49;540836162;tomaszświtek160@wp.pl;1
6416;Tomasz;Wolszczak;1996-01-31;0.49;857538922;tomaszwolszczak370@onet.pl;1
6417;Tadeusz;Velychko;1946-07-31;0.5;727685078;tadeuszvelychko122@gmail.com;0
6418;Maksymilian;Andrzejczak;2001-08-31;1.0;251719775;maksymilianandrzejczak182@wp.pl;0
6419;Teodor;Wawer;1944-06-30;0.5;155187773;teodorwawer730@onet.pl;0
6420;Natan;Staszczak;1936-11-30;0.5;725731307;natanstaszczak755@onet.pl;0
6421;Henryk;Bania;1999-11-30;0.49;328029499;henrykbania787@wp.pl;1
6422;Henryk;Mikołajewski;1980-12-31;0.85;260862413;henrykmikołajewski105@gmail.com;0
6423;Wiktor;Hołownia;1944-02-29;0.5;595518637;wiktorhołownia810@wp.pl;0
6424;Mark;Cyran;1956-08-31;0.65;706835941;markcyran984@gmail.com;0
6425;Kacper;Bryła;1969-04-30;0.75;136655963;kacperbryła384@gmail.com;0
6426;Hubert;Urbaniak;1934-02-28;0.5;293508437;huberturbaniak664@gmail.com;0
6427;Teodor;Staszczak;1978-06-30;0.85;387454138;teodorstaszczak632@gmail.com;0
6428;Fabian;Klusek;1969-09-30;0.75;188380222;fabianklusek216@wp.pl;0
6429;Igor;Kaszyński;2007-05-31;1.0;490252112;igorkaszyński468@onet.pl;0
6430;Teodor;Jagielski;1974-04-30;0.75;542893028;teodorjagielski473@onet.pl;0
6431;Józef;Ishchenko;1940-04-30;0.5;366674998;józefishchenko906@wp.pl;0
6432;Kacper;Danielczyk;1966-12-31;0.75;589881133;kacperdanielczyk387@gmail.com;0
6433;Witold;Kozub;1976-09-30;0.85;106162040;witoldkozub628@wp.pl;0
6434;Franciszek;Ziobro;1960-08-31;0.65;508564500;franciszekziobro548@gmail.com;0
6435;Stanisław;Makuła;1943-10-31;0.5;221172233;stanisławmakuła520@wp.pl;0
6436;Artur;Borowski;1932-08-31;0.5;568339023;arturborowski205@gmail.com;0
6437;Kamil;Ratajczak;1980-06-30;0.85;663247444;kamilratajczak852@onet.pl;0
6438;Miłosz;Okrasa;1975-05-31;0.85;972808736;miłoszokrasa925@onet.pl;0
6439;Kuba;Miszczak;1934-10-31;0.5;517509910;kubamiszczak599@onet.pl;0
6440;Ksawery;Radek;2002-02-28;0.49;457890981;ksaweryradek779@gmail.com;1
6441;Mark;Bronk;1935-05-31;0.5;264687085;markbronk089@onet.pl;0
6442;Leon;Talik;1962-06-30;0.65;523972269;leontalik973@wp.pl;0
6443;Bruno;Pałys;1928-10-31;0.5;532994418;brunopałys534@gmail.com;0
6444;Maciej;Sokół;1963-03-31;0.65;812866482;maciejsokół348@wp.pl;0
6445;Ksawery;Krzywicki;1969-08-31;0.75;931258206;ksawerykrzywicki568@gmail.com;0
6446;Natan;Barszcz;1928-07-31;0.5;673801500;natanbarszcz954@onet.pl;0
6447;Dominik;Leśniewicz;1941-07-31;0.5;984911728;dominikleśniewicz449@wp.pl;0
6448;Daniel;Róg;1970-11-30;0.75;119714345;danielróg759@wp.pl;0
6449;Witold;Wrzeszcz;1933-09-30;0.5;400622659;witoldwrzeszcz669@gmail.com;0
6450;Kamil;Kozera;1991-11-30;0.9;588669724;kamilkozera993@gmail.com;0
6451;Karol;Michniewicz;1979-03-31;0.85;177929715;karolmichniewicz723@onet.pl;0
6452;Piotr;Sadecki;1943-06-30;0.5;531027729;piotrsadecki079@gmail.com;0
6453;Fabian;Faber;1968-02-29;0.75;583750718;fabianfaber781@onet.pl;0
6454;Alan;Guz;1979-10-31;0.85;665802806;alanguz273@gmail.com;0
6455;Bartosz;Lubecki;1960-01-31;0.65;335847662;bartoszlubecki064@gmail.com;0
6456;Antoni;Stachowski;1987-09-30;0.9;431044033;antonistachowski415@wp.pl;0
6457;Wiktor;Józefowicz;1987-01-31;0.9;497729362;wiktorjózefowicz729@onet.pl;0
6458;Mark;Czerski;1977-07-31;0.85;250818376;markczerski248@wp.pl;0
6459;Kamil;Koza;1935-11-30;0.5;599726416;kamilkoza201@wp.pl;0
6460;Mikołaj;Ginter;2001-12-31;0.49;567144316;mikołajginter475@wp.pl;1
6461;Miłosz;Faron;1970-02-28;0.75;934543766;miłoszfaron195@gmail.com;0
6462;Piotr;Kata;1979-06-30;0.85;957658483;piotrkata492@wp.pl;0
6463;Jakub;Hebda;1957-10-31;0.65;109907662;jakubhebda547@wp.pl;0
6464;Mateusz;Dębski;2004-11-30;0.49;541555802;mateuszdębski153@gmail.com;1
6465;Tadeusz;Kopera;1939-04-30;0.5;809370305;tadeuszkopera099@wp.pl;0
6466;Jan;Ozimek;1966-08-31;0.75;306060392;janozimek075@wp.pl;0
6467;Karol;Cieplak;1979-05-31;0.85;491881702;karolcieplak381@gmail.com;0
6468;Leon;Włodek;1991-02-28;0.9;815942015;leonwłodek464@onet.pl;0
6469;Kajetan;Góralczyk;1949-11-30;0.5;495527784;kajetangóralczyk437@wp.pl;0
6470;Tomasz;Berg;2000-08-31;1.0;533006971;tomaszberg350@wp.pl;0
6471;Bruno;Grudzień;1982-11-30;0.85;481889363;brunogrudzień049@gmail.com;0
6472;Tymon;Marczewski;2003-12-31;0.49;482536451;tymonmarczewski959@wp.pl;1
6473;Gabriel;Gancarczyk;1990-04-30;0.9;579373171;gabrielgancarczyk021@wp.pl;0
6474;Mark;Podlewski;1950-03-31;0.5;217268295;markpodlewski305@onet.pl;0
6475;Natan;Konopko;1952-08-31;0.5;420522192;natankonopko369@wp.pl;0
6476;Tymon;Skiba;2000-11-30;1.0;994617356;tymonskiba143@wp.pl;0
6477;Piotr;Kotarski;1928-02-29;0.5;562824264;piotrkotarski285@wp.pl;0
6478;Ksawery;Porada;1935-02-28;0.5;675883547;ksaweryporada236@onet.pl;0
6479;Wojciech;Joński;1940-08-31;0.5;107068047;wojciechjoński143@wp.pl;0
6480;Jakub;Cieślak;1926-04-30;0.5;434002736;jakubcieślak114@wp.pl;0
6481;Dawid;Gdaniec;1928-02-29;0.5;980039198;dawidgdaniec223@wp.pl;0
6482;Bartosz;Trocha;1948-04-30;0.5;923528680;bartosztrocha167@wp.pl;0
6483;Karol;Barcikowski;1939-11-30;0.5;643941306;karolbarcikowski198@wp.pl;0
6484;Cezary;Jastrzębski;1930-01-31;0.5;747618991;cezaryjastrzębski306@wp.pl;0
6485;Fabian;Dolata;2007-01-31;1.0;688049123;fabiandolata385@wp.pl;0
6486;Leo;Strzelczyk;1954-03-31;0.5;117930984;leostrzelczyk203@gmail.com;0
6487;Julian;Wiecha;1934-07-31;0.5;553362038;julianwiecha878@wp.pl;0
6488;Karol;Wachowski;1963-01-31;0.65;949811453;karolwachowski452@gmail.com;0
6489;Michał;Szabłowski;1935-05-31;0.5;940894000;michałszabłowski623@gmail.com;0
6490;Oskar;Zwierzyński;1953-01-31;0.5;522059166;oskarzwierzyński108@wp.pl;0
6491;Borys;Sobiech;1986-08-31;0.9;996857338;boryssobiech111@wp.pl;0
6492;Filip;Jakubas;1962-11-30;0.65;999526505;filipjakubas315@wp.pl;0
6493;Leo;Sanocki;2006-01-31;1.0;872635086;leosanocki690@gmail.com;0
6494;Bartosz;Drożdż;1935-10-31;0.5;851823965;bartoszdrożdż792@gmail.com;0
6495;Antoni;Latosiński;1951-09-30;0.5;582505044;antonilatosiński973@wp.pl;0
6496;Piotr;Konarzewski;1950-09-30;0.5;328990418;piotrkonarzewski744@wp.pl;0
6497;Daniel;Jaskólski;1985-10-31;0.9;690839817;danieljaskólski284@gmail.com;0
6498;Dominik;Lachowski;1941-10-31;0.5;847854710;dominiklachowski247@onet.pl;0
6499;Artur;Słomski;1986-08-31;0.9;618568541;artursłomski219@wp.pl;0
6500;Tymon;Młynek;1987-12-31;0.9;268004603;tymonmłynek857@wp.pl;0
6501;Leo;Śliwka;1940-07-31;0.5;966441863;leośliwka085@gmail.com;0
6502;Antoni;Mizerski;1986-12-31;0.9;888906881;antonimizerski117@onet.pl;0
6503;Teodor;Janik;2003-05-31;0.49;767662328;teodorjanik204@onet.pl;1
6504;Cezary;Kaniecki;1942-06-30;0.5;868554859;cezarykaniecki364@gmail.com;0
6505;Ksawery;Rudyk;1947-08-31;0.5;233685279;ksaweryrudyk883@gmail.com;0
6506;Witold;Turczyn;1982-12-31;0.85;732028739;witoldturczyn814@wp.pl;0
6507;Dawid;Stolarczyk;1976-02-29;0.85;882141564;dawidstolarczyk297@onet.pl;0
6508;Oliwier;Poloczek;1951-07-31;0.5;101894046;oliwierpoloczek077@wp.pl;0
6509;Tymoteusz;Bajkowski;1949-10-31;0.5;978955161;tymoteuszbajkowski071@gmail.com;0
6510;Kacper;Bieszczad;1949-01-31;0.5;509004373;kacperbieszczad458@gmail.com;0
6511;Borys;Słaby;1993-06-30;0.9;916883978;boryssłaby292@onet.pl;0
6512;Igor;Sawka;1968-07-31;0.75;580134160;igorsawka560@onet.pl;0
6513;Borys;Piekarz;1999-01-31;0.49;169145903;boryspiekarz048@gmail.com;1
6514;Henryk;Szeliga;2004-01-31;0.49;250174451;henrykszeliga037@onet.pl;1
6515;Witold;Korytkowski;1955-12-31;0.65;740914108;witoldkorytkowski524@onet.pl;0
6516;Oliwier;Pluta;1967-08-31;0.75;269603302;oliwierpluta374@onet.pl;0
6517;Oskar;Czech;1954-10-31;0.5;793257608;oskarczech889@wp.pl;0
6518;Marcel;Pęczek;2002-06-30;0.49;352970993;marcelpęczek103@gmail.com;1
6519;Kamil;Żółtowski;1933-08-31;0.5;665770692;kamilżółtowski664@onet.pl;0
6520;Krzysztof;Mazurkiewicz;1934-07-31;0.5;193040504;krzysztofmazurkiewicz551@wp.pl;0
6521;Filip;Lemański;1973-02-28;0.75;446035467;filiplemański533@gmail.com;0
6522;Karol;Pawlaczyk;1929-09-30;0.5;672466672;karolpawlaczyk020@onet.pl;0
6523;Kuba;Wardęga;1981-07-31;0.85;656836390;kubawardęga261@gmail.com;0
6524;Miłosz;Różański;1965-07-31;0.75;182601255;miłoszróżański553@gmail.com;0
6525;Borys;Przybylski;1981-11-30;0.85;506922652;borysprzybylski336@gmail.com;0
6526;Dominik;Kramarczyk;1941-06-30;0.5;602562169;dominikkramarczyk739@gmail.com;0
6527;Stanisław;Adamczewski;1930-05-31;0.5;423279497;stanisławadamczewski780@onet.pl;0
6528;Artur;Sobczyk;1982-04-30;0.85;407091172;artursobczyk484@gmail.com;0
6529;Franciszek;Winiecki;1926-08-31;0.5;543875531;franciszekwiniecki222@gmail.com;0
6530;Fabian;Szczecina;2000-10-31;1.0;857981048;fabianszczecina990@wp.pl;0
6531;Bruno;Potocki;1995-03-31;0.49;745502539;brunopotocki456@gmail.com;1
6532;Kajetan;Kovtun;1964-08-31;0.65;664815440;kajetankovtun832@gmail.com;0
6533;Tymon;Olesiak;1935-11-30;0.5;786697725;tymonolesiak977@wp.pl;0
6534;Wiktor;Błach;2006-08-31;1.0;255657946;wiktorbłach476@wp.pl;0
6535;Bartłomiej;Yaremchuk;1964-11-30;0.65;950478333;bartłomiejyaremchuk845@onet.pl;0
6536;Marcel;Smirnov;2006-04-30;1.0;711248192;marcelsmirnov000@gmail.com;0
6537;Bartłomiej;Kovalenko;1961-05-31;0.65;874689093;bartłomiejkovalenko460@wp.pl;0
6538;Marcel;Popiołek;1972-08-31;0.75;367642066;marcelpopiołek195@gmail.com;0
6539;Dominik;Słowiński;1942-05-31;0.5;203739780;dominiksłowiński270@onet.pl;0
6540;Piotr;Szabat;1957-07-31;0.65;763574484;piotrszabat755@onet.pl;0
6541;Mikołaj;Kurczewski;1976-11-30;0.85;385546085;mikołajkurczewski816@wp.pl;0
6542;Kazimierz;Stanik;1935-05-31;0.5;636327659;kazimierzstanik413@gmail.com;0
6543;Krzysztof;Wojtyra;1937-06-30;0.5;655576190;krzysztofwojtyra197@wp.pl;0
6544;Natan;Dutkiewicz;1956-09-30;0.65;413687043;natandutkiewicz068@gmail.com;0
6545;Stanisław;Świątek;1944-02-29;0.5;485962697;stanisławświątek983@wp.pl;0
6546;Ksawery;Sierzputowski;1966-03-31;0.75;928979959;ksawerysierzputowski738@wp.pl;0
6547;Leo;Paprota;1945-02-28;0.5;284756381;leopaprota402@onet.pl;0
6548;Wojciech;Jaros;1929-03-31;0.5;527807498;wojciechjaros798@wp.pl;0
6549;Kazimierz;Matusz;1944-10-31;0.5;394721301;kazimierzmatusz313@onet.pl;0
6550;Teodor;Matejek;1944-02-29;0.5;738157140;teodormatejek229@onet.pl;0
6551;Ksawery;Jakubek;1931-03-31;0.5;845816624;ksaweryjakubek174@onet.pl;0
6552;Stanisław;Tobiasz;1975-03-31;0.85;974989887;stanisławtobiasz862@gmail.com;0
6553;Kazimierz;Pawełczyk;1941-05-31;0.5;416096462;kazimierzpawełczyk135@gmail.com;0
6554;Aleksander;Kluk;1962-03-31;0.65;505028390;aleksanderkluk009@gmail.com;0
6555;Daniel;Koziarski;1935-12-31;0.5;776870262;danielkoziarski284@gmail.com;0
6556;Igor;Jacak;1973-05-31;0.75;347568815;igorjacak812@wp.pl;0
6557;Jakub;Dębowski;1961-08-31;0.65;451159059;jakubdębowski379@gmail.com;0
6558;Witold;Ślusarczyk;1944-12-31;0.5;953492068;witoldślusarczyk258@onet.pl;0
6559;Ksawery;Kuźmiński;1936-12-31;0.5;901085782;ksawerykuźmiński077@wp.pl;0
6560;Bruno;Bernacki;2007-12-31;1.0;512533593;brunobernacki905@onet.pl;0
6561;Gabriel;Mirocha;1960-07-31;0.65;414675500;gabrielmirocha182@wp.pl;0
6562;Cezary;Lupa;1937-11-30;0.5;770582516;cezarylupa038@gmail.com;0
6563;Fabian;Suchocki;1952-11-30;0.5;525467986;fabiansuchocki460@onet.pl;0
6564;Franciszek;Kryś;1932-12-31;0.5;774120619;franciszekkryś781@onet.pl;0
6565;Maciej;Wałach;2007-08-31;1.0;872703740;maciejwałach598@gmail.com;0
6566;Gabriel;Dziurzyński;1980-09-30;0.85;891920136;gabrieldziurzyński611@gmail.com;0
6567;Wiktor;Michalski;1954-11-30;0.5;336824687;wiktormichalski985@wp.pl;0
6568;Filip;Pięta;1946-02-28;0.5;415699503;filippięta090@wp.pl;0
6569;Kuba;Szala;1988-06-30;0.9;112096555;kubaszala976@gmail.com;0
6570;Teodor;Gąsior;2000-03-31;1.0;910355091;teodorgąsior669@wp.pl;0
6571;Natan;Szmit;1972-10-31;0.75;738897931;natanszmit507@onet.pl;0
6572;Alan;Bijak;1945-01-31;0.5;437999071;alanbijak369@gmail.com;0
6573;Henryk;Pankiewicz;1927-12-31;0.5;166179672;henrykpankiewicz300@onet.pl;0
6574;Oliwier;Parys;1962-10-31;0.65;668309363;oliwierparys876@gmail.com;0
6575;Artur;Brożyna;2005-03-31;1.0;961683052;arturbrożyna587@onet.pl;0
6576;Milan;Gugała;1932-01-31;0.5;937115475;milangugała122@wp.pl;0
6577;Kamil;Antoniak;1929-06-30;0.5;498448335;kamilantoniak782@onet.pl;0
6578;Tymoteusz;Deka;1943-09-30;0.5;379484907;tymoteuszdeka772@onet.pl;0
6579;Michał;Bulczak;2004-04-30;0.49;786595550;michałbulczak272@gmail.com;1
6580;Hubert;Maksymowicz;1934-11-30;0.5;359974278;hubertmaksymowicz100@onet.pl;0
6581;Artur;Karpiel;1932-11-30;0.5;386100996;arturkarpiel245@onet.pl;0
6582;Bartosz;Trojanowski;1976-01-31;0.85;678076306;bartosztrojanowski850@onet.pl;0
6583;Józef;Dziura;2000-11-30;1.0;450563804;józefdziura346@wp.pl;0
6584;Witold;Rosół;1997-10-31;0.49;832736034;witoldrosół613@wp.pl;1
6585;Oliwier;Łangowski;1982-01-31;0.85;710585807;oliwierłangowski460@gmail.com;0
6586;Tymon;Bomba;1944-02-29;0.5;777891089;tymonbomba638@wp.pl;0
6587;Marcel;Gacki;1946-11-30;0.5;758941223;marcelgacki377@onet.pl;0
6588;Bartosz;Kozioł;1959-12-31;0.65;357644569;bartoszkozioł621@gmail.com;0
6589;Bartłomiej;Ukleja;1993-08-31;0.9;522433780;bartłomiejukleja204@gmail.com;0
6590;Mateusz;Ziobrowski;1936-06-30;0.5;114811392;mateuszziobrowski202@wp.pl;0
6591;Mikołaj;Babula;1942-09-30;0.5;612281437;mikołajbabula107@onet.pl;0
6592;Oskar;Rybka;1929-06-30;0.5;353883887;oskarrybka901@wp.pl;0
6593;Igor;Skoczek;1960-04-30;0.65;448136649;igorskoczek609@onet.pl;0
6594;Jakub;Pietryga;1981-01-31;0.85;701349594;jakubpietryga523@gmail.com;0
6595;Daniel;Kołcz;1954-06-30;0.5;516223889;danielkołcz238@gmail.com;0
6596;Michał;Mnich;1935-11-30;0.5;786867822;michałmnich632@gmail.com;0
6597;Ignacy;Łopatka;1981-06-30;0.85;536255771;ignacyłopatka231@wp.pl;0
6598;Józef;Kozubek;1953-05-31;0.5;431899208;józefkozubek672@gmail.com;0
6599;Marcel;Szymkowiak;1943-09-30;0.5;533292019;marcelszymkowiak689@gmail.com;0
6600;Marcel;Rajca;1951-10-31;0.5;548867041;marcelrajca251@gmail.com;0
6601;Julian;Ratyński;1988-06-30;0.9;376620151;julianratyński495@gmail.com;0
6602;Kacper;Ławrynowicz;2007-08-31;1.0;711867554;kacperławrynowicz291@onet.pl;0
6603;Maciej;Słodkowski;1937-11-30;0.5;631077767;maciejsłodkowski076@onet.pl;0
6604;Piotr;Tokarczyk;1951-11-30;0.5;991495796;piotrtokarczyk384@onet.pl;0
6605;Marcel;Starzec;1938-02-28;0.5;206377559;marcelstarzec135@onet.pl;0
6606;Stanisław;Łącki;1931-04-30;0.5;284433175;stanisławłącki611@gmail.com;0
6607;Paweł;Skrzek;1996-12-31;0.49;686263185;pawełskrzek392@wp.pl;1
6608;Bartosz;Ogórek;1945-11-30;0.5;114828669;bartoszogórek437@wp.pl;0
6609;Wiktor;Poznański;1926-03-31;0.5;289729132;wiktorpoznański906@onet.pl;0
6610;Paweł;Jasik;1998-09-30;0.49;811822013;pawełjasik089@onet.pl;1
6611;Dominik;Bagrowski;1951-03-31;0.5;866854611;dominikbagrowski716@onet.pl;0
6612;Bruno;Pniewski;1995-11-30;0.49;433066237;brunopniewski280@wp.pl;1
6613;Artur;Biedrzycki;1988-03-31;0.9;838347828;arturbiedrzycki390@onet.pl;0
6614;Filip;Pawełczak;1959-03-31;0.65;622948480;filippawełczak720@gmail.com;0
6615;Maksymilian;Zdunek;1929-03-31;0.5;242968888;maksymilianzdunek618@gmail.com;0
6616;Karol;Chojecki;1932-08-31;0.5;449175721;karolchojecki413@gmail.com;0
6617;Oliwier;Gniewek;1957-11-30;0.65;542145031;oliwiergniewek542@onet.pl;0
6618;Mark;Danielewski;1943-05-31;0.5;752958886;markdanielewski098@gmail.com;0
6619;Oskar;Owczarczyk;1993-08-31;0.49;603466234;oskarowczarczyk465@gmail.com;1
6620;Henryk;Fila;1933-12-31;0.5;980944364;henrykfila036@wp.pl;0
6621;Borys;Garstka;2005-08-31;1.0;108433867;borysgarstka437@gmail.com;0
6622;Maciej;Krause;1939-01-31;0.5;605103491;maciejkrause536@onet.pl;0
6623;Mark;Koliński;1962-10-31;0.65;311932028;markkoliński975@gmail.com;0
6624;Oskar;Solecki;1981-10-31;0.85;894132086;oskarsolecki260@onet.pl;0
6625;Tymon;Mackiewicz;1994-11-30;0.9;682852415;tymonmackiewicz878@wp.pl;0
6626;Nikodem;Świerkowski;1960-12-31;0.65;607945812;nikodemświerkowski092@onet.pl;0
6627;Natan;Klepacki;1974-04-30;0.75;394532777;natanklepacki582@gmail.com;0
6628;Natan;Gwizdała;1995-03-31;0.49;553918366;natangwizdała592@onet.pl;1
6629;Borys;Zdrojewski;1979-11-30;0.85;632965136;boryszdrojewski263@gmail.com;0
6630;Kazimierz;Sabat;1975-11-30;0.85;263292787;kazimierzsabat514@onet.pl;0
6631;Tomasz;Szczepanek;1991-07-31;0.9;519114252;tomaszszczepanek798@gmail.com;0
6632;Kuba;Górnik;1957-10-31;0.65;519262149;kubagórnik071@onet.pl;0
6633;Igor;Budny;1972-04-30;0.75;828309960;igorbudny322@wp.pl;0
6634;Piotr;Kolisnyk;2005-08-31;1.0;324691435;piotrkolisnyk973@gmail.com;0
6635;Kacper;Radwański;1951-05-31;0.5;568320453;kacperradwański336@wp.pl;0
6636;Aleksander;Klima;1945-02-28;0.5;315463159;aleksanderklima400@wp.pl;0
6637;Józef;Dębek;1998-01-31;1.0;352002189;józefdębek897@wp.pl;0
6638;Oliwier;Błażejewski;1987-08-31;0.9;931600378;oliwierbłażejewski767@gmail.com;0
6639;Hubert;Badowski;2005-07-31;1.0;599507870;hubertbadowski434@wp.pl;0
6640;Wojciech;Bartos;1978-01-31;0.85;285493241;wojciechbartos487@onet.pl;0
6641;Kuba;Walaszczyk;1980-11-30;0.85;614645404;kubawalaszczyk619@wp.pl;0
6642;Oskar;Liszka;1985-07-31;0.9;275247118;oskarliszka083@onet.pl;0
6643;Kajetan;Szuba;1937-07-31;0.5;315472812;kajetanszuba966@wp.pl;0
6644;Leo;Jeznach;1974-10-31;0.75;661018722;leojeznach142@onet.pl;0
6645;Julian;Konstanty;1979-03-31;0.85;509062499;juliankonstanty016@wp.pl;0
6646;Milan;Gołębiowski;2004-11-30;0.49;280692203;milangołębiowski146@onet.pl;1
6647;Tomasz;Wieczorkowski;1965-10-31;0.75;928914135;tomaszwieczorkowski484@wp.pl;0
6648;Piotr;Wlazło;1964-05-31;0.65;295332518;piotrwlazło462@onet.pl;0
6649;Bartosz;Ostojski;1936-10-31;0.5;305672571;bartoszostojski044@onet.pl;0
6650;Witold;Bondarenko;1935-05-31;0.5;600394719;witoldbondarenko807@gmail.com;0
6651;Kuba;Ciszewski;1931-06-30;0.5;737253402;kubaciszewski153@onet.pl;0
6652;Jakub;Becker;1927-01-31;0.5;622218766;jakubbecker060@gmail.com;0
6653;Fabian;Urbański;1996-05-31;0.49;415877014;fabianurbański181@wp.pl;1
6654;Stanisław;Bohdan;1948-04-30;0.5;541056786;stanisławbohdan104@onet.pl;0
6655;Filip;Podgórny;1965-01-31;0.65;489700253;filippodgórny631@onet.pl;0
6656;Filip;Korba;1961-04-30;0.65;766836435;filipkorba560@wp.pl;0
6657;Kazimierz;Ołdak;1973-11-30;0.75;719825281;kazimierzołdak020@onet.pl;0
6658;Kazimierz;Matuszkiewicz;1971-12-31;0.75;325339406;kazimierzmatuszkiewicz782@onet.pl;0
6659;Fabian;Wojtasik;1940-11-30;0.5;505005361;fabianwojtasik350@wp.pl;0
6660;Kamil;Vlasiuk;2004-08-31;0.49;719985569;kamilvlasiuk813@gmail.com;1
6661;Nikodem;Kownacki;1938-12-31;0.5;176361722;nikodemkownacki491@gmail.com;0
6662;Karol;Łabuda;1938-03-31;0.5;564089611;karolłabuda931@gmail.com;0
6663;Hubert;Stefanek;1952-01-31;0.5;550810612;hubertstefanek093@gmail.com;0
6664;Gabriel;Szczurek;1993-10-31;0.9;362863581;gabrielszczurek498@onet.pl;0
6665;Natan;Drab;1988-04-30;0.9;923186185;natandrab375@wp.pl;0
6666;Kacper;Dołęga;1987-05-31;0.9;619285811;kacperdołęga823@gmail.com;0
6667;Hubert;Guła;1962-07-31;0.65;235630415;hubertguła918@gmail.com;0
6668;Oskar;Sulkowski;1936-12-31;0.5;672823986;oskarsulkowski711@onet.pl;0
6669;Gabriel;Kubis;1927-09-30;0.5;185971780;gabrielkubis187@onet.pl;0
6670;Kazimierz;Gackowski;1945-04-30;0.5;704944110;kazimierzgackowski279@gmail.com;0
6671;Witold;Mazgaj;2006-06-30;1.0;342978161;witoldmazgaj672@onet.pl;0
